LAMMPS data generated from YCOR400.gro

31200 atoms
6 atom types

0.000000 75.29860000 xlo xhi
0.000000 75.29860000 ylo yhi
0.000000 75.29860000 zlo zhi

Masses

1 12.0110000000 # C
2 18.9984031630 # F
3 1.0080000000 # H
4 14.0070000000 # N
5 15.9990000000 # O
6 32.0600000000 # S

Atoms # atomic

27112 3 45.22000000 38.02000000 23.55000000
27113 1 42.99000000 37.53000000 27.10000000
27114 1 42.83000000 37.50000000 28.43000000
27115 6 43.97000000 38.69000000 29.29000000
27116 1 41.89000000 36.49000000 28.85000000
27117 1 41.48000000 35.75000000 27.76000000
27118 6 41.99000000 36.36000000 26.29000000
27119 3 40.71000000 34.99000000 27.91000000
27120 1 41.20000000 36.72000000 30.20000000
27121 3 41.37000000 35.82000000 30.77000000
27122 3 41.53000000 37.59000000 30.78000000
27123 3 40.13000000 36.79000000 30.04000000
27124 1 46.94000000 40.62000000 27.68000000
27125 1 48.02000000 41.08000000 26.86000000
27126 1 47.90000000 41.05000000 25.21000000
27127 1 48.73000000 41.55000000 24.18000000
27128 6 50.37000000 42.26000000 23.90000000
27129 4 49.22000000 41.48000000 27.47000000
27130 1 49.33000000 41.22000000 28.78000000
27131 1 48.29000000 40.63000000 29.53000000
27132 4 47.13000000 40.44000000 29.09000000
27133 1 48.74000000 40.53000000 30.97000000
27134 1 49.95000000 41.31000000 31.11000000
27135 1 50.38000000 41.75000000 29.76000000
27136 5 51.28000000 42.60000000 29.58000000
27137 1 50.60000000 41.31000000 32.28000000
27138 3 51.33000000 42.09000000 32.50000000
27139 1 50.21000000 40.45000000 33.30000000
27140 3 50.79000000 40.21000000 34.19000000
27141 1 49.06000000 39.73000000 33.19000000
27142 3 48.69000000 39.22000000 34.08000000
27143 1 48.31000000 39.78000000 32.07000000
27144 3 47.25000000 39.53000000 32.18000000
27145 2 51.95000000 20.30000000 26.49000000
27146 1 51.30000000 19.27000000 27.06000000
27147 1 51.94000000 18.62000000 28.17000000
27148 3 52.93000000 18.91000000 28.50000000
27149 1 51.26000000 17.67000000 28.98000000
27150 1 51.69000000 16.67000000 30.01000000
27151 1 52.94000000 16.40000000 30.44000000
27152 1 53.22000000 15.85000000 31.75000000
27153 4 53.58000000 15.45000000 32.80000000
27154 1 54.16000000 16.54000000 29.57000000
27155 4 55.01000000 16.72000000 28.78000000
27156 1 50.41000000 15.94000000 30.49000000
27157 1 49.26000000 16.50000000 29.65000000
27158 5 48.10000000 16.19000000 29.84000000
27159 1 49.93000000 17.46000000 28.76000000
27160 1 49.33000000 18.16000000 27.74000000
27161 3 48.24000000 18.18000000 27.72000000
27162 1 49.98000000 19.03000000 26.84000000
27163 2 49.29000000 19.69000000 25.88000000
27164 1 50.42000000 14.83000000 31.23000000
27165 3 51.35000000 14.26000000 31.24000000
27166 1 49.38000000 14.03000000 31.82000000
27167 1 48.73000000 14.58000000 32.92000000
27168 1 48.78000000 16.01000000 33.43000000
27169 3 49.80000000 16.15000000 33.78000000
27170 3 48.50000000 16.76000000 32.70000000
27171 3 48.09000000 16.15000000 34.26000000
27172 1 47.94000000 13.57000000 33.62000000
27173 1 47.91000000 12.38000000 32.98000000
27174 6 48.95000000 12.37000000 31.58000000
27175 1 47.10000000 11.38000000 33.77000000
27176 4 46.46000000 10.22000000 33.46000000
27177 1 46.35000000 9.68000000 32.03000000
27178 3 46.64000000 10.48000000 31.34000000
27179 3 47.05000000 8.86000000 31.85000000
27180 3 45.37000000 9.34000000 31.70000000
27181 1 45.65000000 9.86000000 34.55000000
27182 1 44.72000000 8.49000000 34.97000000
27183 1 44.12000000 8.44000000 36.22000000
27184 1 43.52000000 7.16000000 36.34000000
27185 1 43.88000000 6.43000000 35.28000000
27186 4 44.59000000 7.22000000 34.42000000
27187 1 44.57000000 6.87000000 32.96000000
27188 3 44.38000000 7.79000000 32.40000000
27189 3 45.53000000 6.44000000 32.70000000
27190 3 43.77000000 6.17000000 32.70000000
27191 1 43.26000000 5.13000000 35.32000000
27192 1 42.40000000 4.98000000 36.31000000
27193 6 42.20000000 6.40000000 37.34000000
27194 1 41.87000000 3.70000000 36.50000000
27195 1 42.24000000 2.89000000 35.46000000
27196 6 43.33000000 3.67000000 34.34000000
27197 3 42.20000000 1.81000000 35.58000000
27198 1 40.74000000 3.37000000 37.52000000
27199 3 39.87000000 3.98000000 37.27000000
27200 3 40.46000000 2.33000000 37.68000000
27201 3 41.04000000 3.81000000 38.47000000
27202 1 44.23000000 9.62000000 37.32000000
27203 1 45.19000000 10.68000000 37.06000000
27204 1 45.87000000 10.82000000 35.55000000
27205 1 46.66000000 11.85000000 34.96000000
27206 6 47.09000000 13.51000000 35.22000000
27207 4 45.42000000 11.72000000 38.00000000
27208 1 44.61000000 11.73000000 39.05000000
27209 1 43.66000000 10.69000000 39.31000000
27210 4 43.50000000 9.61000000 38.52000000
27211 1 43.16000000 10.73000000 40.70000000
27212 1 43.77000000 11.81000000 41.29000000
27213 1 44.79000000 12.49000000 40.36000000
27214 5 45.47000000 13.49000000 40.64000000
27215 1 43.36000000 12.22000000 42.56000000
27216 3 43.96000000 12.96000000 43.08000000
27217 1 42.37000000 11.46000000 43.19000000
27218 3 42.08000000 11.64000000 44.23000000
27219 1 41.80000000 10.39000000 42.54000000
27220 3 40.92000000 9.93000000 42.99000000
27221 1 42.24000000 9.93000000 41.31000000
27222 3 41.97000000 8.95000000 40.92000000
27223 2 31.68000000 11.78000000 67.40000000
27224 1 32.13000000 10.66000000 68.03000000
27225 1 32.46000000 10.68000000 69.37000000
27226 3 32.38000000 11.64000000 69.87000000
27227 1 32.84000000 9.55000000 70.10000000
27228 1 32.87000000 9.41000000 71.59000000
27229 1 32.61000000 10.34000000 72.52000000
27230 1 33.17000000 11.72000000 72.32000000
27231 4 33.69000000 12.76000000 72.44000000
27232 1 31.56000000 10.26000000 73.44000000
27233 4 30.70000000 10.09000000 74.21000000
27234 1 32.91000000 7.90000000 71.82000000
27235 1 32.99000000 7.23000000 70.48000000
27236 5 33.30000000 6.08000000 70.29000000
27237 1 32.82000000 8.30000000 69.47000000
27238 1 32.45000000 8.21000000 68.07000000
27239 3 32.11000000 7.23000000 67.74000000
27240 1 32.14000000 9.33000000 67.31000000
27241 2 31.89000000 9.23000000 66.00000000
27242 1 33.31000000 7.37000000 73.03000000
27243 3 33.86000000 8.04000000 73.70000000
27244 1 33.24000000 6.07000000 73.62000000
27245 1 33.15000000 6.04000000 75.02000000
27246 1 32.25000000 6.91000000 0.57000000
27247 3 32.80000000 7.64000000 1.15000000
27248 3 31.59000000 7.53000000 75.26000000
27249 3 31.65000000 6.27000000 1.23000000
27250 1 33.63000000 4.82000000 0.31000000
27251 1 34.06000000 3.88000000 74.66000000
27252 6 34.00000000 4.51000000 73.02000000
27253 1 34.65000000 2.60000000 75.27000000
27254 4 35.41000000 1.50000000 74.82000000
27255 1 36.01000000 1.40000000 73.52000000
27256 3 35.51000000 0.72000000 72.82000000
27257 3 36.02000000 2.40000000 73.09000000
27258 3 37.06000000 1.14000000 73.58000000
27259 1 35.75000000 0.75000000 0.69000000
27260 1 36.73000000 74.80000000 0.82000000
27261 1 37.08000000 74.26000000 2.05000000
27262 1 37.87000000 73.14000000 1.82000000
27263 1 38.05000000 72.99000000 0.50000000
27264 4 37.41000000 74.03000000 75.12000000
27265 1 36.91000000 73.83000000 73.70000000
27266 3 35.87000000 74.13000000 73.66000000
27267 3 37.53000000 74.40000000 73.00000000
27268 3 37.04000000 72.79000000 73.38000000
27269 1 38.82000000 71.84000000 0.04000000
27270 1 39.32000000 71.24000000 1.14000000
27271 6 38.71000000 71.87000000 2.74000000
27272 1 40.27000000 70.14000000 0.76000000
27273 1 40.23000000 69.85000000 74.74000000
27274 6 39.17000000 70.99000000 73.82000000
27275 3 40.67000000 68.99000000 74.23000000
27276 1 41.18000000 69.38000000 1.78000000
27277 3 41.54000000 68.44000000 1.36000000
27278 3 42.05000000 69.96000000 2.08000000
27279 3 40.58000000 69.08000000 2.65000000
27280 1 36.47000000 75.02000000 3.45000000
27281 1 35.68000000 0.88000000 3.32000000
27282 1 35.30000000 1.44000000 1.83000000
27283 1 34.54000000 2.58000000 1.30000000
27284 6 33.88000000 4.11000000 1.95000000
27285 4 35.20000000 1.51000000 4.45000000
27286 1 35.52000000 1.03000000 5.62000000
27287 1 36.23000000 75.16000000 5.76000000
27288 4 36.70000000 74.45000000 4.73000000
27289 1 36.30000000 74.79000000 7.20000000
27290 1 35.64000000 0.40000000 7.97000000
27291 1 35.09000000 1.51000000 7.05000000
27292 5 34.77000000 2.63000000 7.43000000
27293 1 35.42000000 0.28000000 9.29000000
27294 3 34.78000000 1.01000000 9.79000000
27295 1 36.07000000 74.57000000 9.95000000
27296 3 36.05000000 74.61000000 11.04000000
27297 1 36.81000000 73.67000000 9.24000000
27298 3 37.30000000 72.82000000 9.72000000
27299 1 36.98000000 73.79000000 7.89000000
27300 3 37.48000000 73.05000000 7.27000000
27301 2 0.16000000 56.53000000 46.51000000
27302 1 74.10000000 56.33000000 46.40000000
27303 1 73.60000000 54.97000000 46.45000000
27304 3 74.20000000 54.16000000 46.05000000
27305 1 72.28000000 54.69000000 46.72000000
27306 1 71.42000000 53.50000000 46.86000000
27307 1 71.88000000 52.28000000 46.78000000
27308 1 72.26000000 51.48000000 47.92000000
27309 4 72.76000000 51.08000000 48.86000000
27310 1 71.80000000 51.45000000 45.61000000
27311 4 71.73000000 50.73000000 44.68000000
27312 1 69.97000000 53.82000000 47.14000000
27313 1 69.97000000 55.28000000 47.06000000
27314 5 69.05000000 56.04000000 47.21000000
27315 1 71.39000000 55.79000000 46.74000000
27316 1 71.79000000 57.12000000 46.64000000
27317 3 71.10000000 57.91000000 46.36000000
27318 1 73.21000000 57.41000000 46.55000000
27319 2 73.59000000 58.71000000 46.53000000
27320 1 69.09000000 52.95000000 47.67000000
27321 3 69.40000000 51.92000000 47.53000000
27322 1 67.70000000 53.00000000 48.05000000
27323 1 67.10000000 51.92000000 48.69000000
27324 1 67.82000000 50.78000000 49.46000000
27325 3 68.49000000 50.26000000 48.78000000
27326 3 68.46000000 51.25000000 50.20000000
27327 3 67.11000000 50.07000000 49.89000000
27328 1 65.72000000 51.91000000 48.44000000
27329 1 65.26000000 52.99000000 47.79000000
27330 6 66.51000000 54.10000000 47.32000000
27331 1 63.87000000 52.92000000 47.65000000
27332 4 62.85000000 53.68000000 47.07000000
27333 1 63.12000000 54.30000000 45.77000000
27334 3 62.21000000 54.65000000 45.28000000
27335 3 63.83000000 55.12000000 45.86000000
27336 3 63.60000000 53.53000000 45.16000000
27337 1 61.60000000 53.12000000 47.40000000
27338 1 60.07000000 53.47000000 47.15000000
27339 1 59.08000000 52.63000000 47.68000000
27340 1 57.81000000 53.09000000 47.32000000
27341 1 58.02000000 54.30000000 46.67000000
27342 4 59.41000000 54.55000000 46.56000000
27343 1 60.04000000 55.86000000 46.24000000
27344 3 60.47000000 55.75000000 45.25000000
27345 3 59.27000000 56.63000000 46.25000000
27346 3 60.85000000 56.09000000 46.93000000
27347 1 56.79000000 55.04000000 46.45000000
27348 1 55.75000000 54.43000000 47.06000000
27349 6 56.14000000 52.76000000 47.75000000
27350 1 54.50000000 55.28000000 46.99000000
27351 1 54.67000000 56.41000000 46.28000000
27352 6 56.38000000 56.59000000 45.70000000
27353 3 53.84000000 57.03000000 45.96000000
27354 1 53.26000000 54.90000000 47.81000000
27355 3 53.33000000 53.83000000 48.03000000
27356 3 53.37000000 55.36000000 48.79000000
27357 3 52.36000000 55.19000000 47.26000000
27358 1 59.39000000 51.30000000 48.56000000
27359 1 60.73000000 50.96000000 48.75000000
27360 1 61.90000000 51.98000000 48.20000000
27361 1 63.35000000 51.88000000 48.29000000
27362 6 64.52000000 50.77000000 49.04000000
27363 4 61.11000000 49.82000000 49.50000000
27364 1 60.12000000 48.95000000 49.83000000
27365 1 58.77000000 49.32000000 49.60000000
27366 4 58.36000000 50.44000000 48.97000000
27367 1 57.94000000 48.30000000 50.29000000
27368 1 58.81000000 47.44000000 51.03000000
27369 1 60.26000000 47.77000000 50.70000000
27370 5 61.27000000 47.01000000 50.86000000
27371 1 58.27000000 46.54000000 51.93000000
27372 3 58.97000000 45.87000000 52.43000000
27373 1 56.95000000 46.41000000 52.12000000
27374 3 56.54000000 45.60000000 52.73000000
27375 1 56.14000000 47.22000000 51.34000000
27376 3 55.07000000 47.13000000 51.56000000
27377 1 56.57000000 48.13000000 50.42000000
27378 3 55.92000000 48.51000000 49.63000000
27379 2 50.22000000 48.99000000 69.27000000
27380 1 50.46000000 48.01000000 70.18000000
27381 1 50.91000000 46.80000000 69.77000000
27382 3 50.84000000 46.57000000 68.72000000
27383 1 51.19000000 45.76000000 70.66000000
27384 1 51.69000000 44.34000000 70.48000000
27385 1 52.17000000 43.89000000 69.34000000
27386 1 51.71000000 42.63000000 68.71000000
27387 4 51.43000000 41.60000000 68.29000000
27388 1 53.49000000 44.38000000 68.71000000
27389 4 54.46000000 44.81000000 68.23000000
27390 1 51.36000000 43.52000000 71.77000000
27391 1 50.82000000 44.58000000 72.71000000
27392 5 50.65000000 44.56000000 73.93000000
27393 1 50.84000000 45.92000000 72.02000000
27394 1 50.40000000 47.20000000 72.44000000
27395 3 50.37000000 47.47000000 73.50000000
27396 1 50.18000000 48.23000000 71.52000000
27397 2 49.69000000 49.47000000 71.91000000
27398 1 51.71000000 42.21000000 72.10000000
27399 3 52.43000000 41.76000000 71.42000000
27400 1 51.45000000 41.27000000 73.21000000
27401 1 52.10000000 40.09000000 73.29000000
27402 1 52.78000000 39.30000000 72.11000000
27403 3 53.02000000 38.28000000 72.40000000
27404 3 52.11000000 39.17000000 71.26000000
27405 3 53.64000000 39.83000000 71.71000000
27406 1 52.06000000 39.38000000 74.55000000
27407 1 51.25000000 40.01000000 0.10000000
27408 6 50.68000000 41.59000000 74.80000000
27409 1 51.15000000 39.36000000 1.22000000
27410 4 50.40000000 39.60000000 2.36000000
27411 1 49.29000000 40.55000000 2.40000000
27412 3 48.58000000 40.25000000 3.17000000
27413 3 49.72000000 41.49000000 2.75000000
27414 3 48.88000000 40.75000000 1.41000000
27415 1 50.71000000 38.65000000 3.37000000
27416 1 50.26000000 38.44000000 4.85000000
27417 1 50.93000000 37.45000000 5.62000000
27418 1 50.29000000 37.36000000 6.84000000
27419 1 49.42000000 38.39000000 6.94000000
27420 4 49.34000000 39.09000000 5.73000000
27421 1 49.00000000 40.50000000 5.67000000
27422 3 48.16000000 40.63000000 4.98000000
27423 3 48.90000000 40.92000000 6.67000000
27424 3 49.93000000 40.93000000 5.31000000
27425 1 48.84000000 38.52000000 8.22000000
27426 1 49.05000000 37.46000000 9.02000000
27427 6 50.26000000 36.31000000 8.26000000
27428 1 48.37000000 37.48000000 10.29000000
27429 1 47.71000000 38.67000000 10.39000000
27430 6 47.88000000 39.78000000 9.04000000
27431 3 47.15000000 38.98000000 11.27000000
27432 1 48.23000000 36.23000000 11.09000000
27433 3 47.19000000 35.97000000 10.93000000
27434 3 48.85000000 35.43000000 10.69000000
27435 3 48.40000000 36.33000000 12.16000000
27436 1 52.04000000 36.51000000 4.97000000
27437 1 52.33000000 36.65000000 3.55000000
27438 1 51.69000000 37.79000000 2.76000000
27439 1 51.88000000 38.26000000 1.41000000
27440 6 52.72000000 37.79000000 75.20000000
27441 4 53.48000000 36.07000000 3.03000000
27442 1 54.31000000 35.48000000 3.85000000
27443 1 54.04000000 35.38000000 5.30000000
27444 4 52.91000000 35.87000000 5.82000000
27445 1 55.30000000 34.77000000 5.93000000
27446 1 56.28000000 34.63000000 4.98000000
27447 1 55.72000000 34.96000000 3.60000000
27448 5 56.40000000 34.87000000 2.58000000
27449 1 57.51000000 34.19000000 5.37000000
27450 3 58.29000000 33.97000000 4.63000000
27451 1 57.75000000 33.90000000 6.71000000
27452 3 58.70000000 33.45000000 7.01000000
27453 1 56.79000000 34.07000000 7.66000000
27454 3 56.92000000 33.68000000 8.67000000
27455 1 55.52000000 34.50000000 7.23000000
27456 3 54.62000000 34.39000000 7.84000000
27457 2 31.47000000 63.46000000 13.45000000
27458 1 30.98000000 62.89000000 12.29000000
27459 1 30.24000000 63.56000000 11.35000000
27460 3 29.83000000 64.48000000 11.74000000
27461 1 29.95000000 63.05000000 10.08000000
27462 1 29.47000000 63.58000000 8.85000000
27463 1 28.72000000 64.76000000 8.80000000
27464 1 29.24000000 66.08000000 9.30000000
27465 4 29.40000000 67.20000000 9.62000000
27466 1 27.34000000 64.95000000 8.42000000
27467 4 26.28000000 65.12000000 8.00000000
27468 1 29.55000000 62.61000000 7.76000000
27469 1 30.21000000 61.38000000 8.40000000
27470 5 30.35000000 60.35000000 7.82000000
27471 1 30.44000000 61.74000000 9.83000000
27472 1 31.11000000 60.99000000 10.83000000
27473 3 31.65000000 60.07000000 10.58000000
27474 1 31.39000000 61.58000000 12.02000000
27475 2 32.02000000 60.91000000 12.98000000
27476 1 29.13000000 62.84000000 6.51000000
27477 3 28.79000000 63.86000000 6.30000000
27478 1 28.94000000 62.12000000 5.19000000
27479 1 28.15000000 62.62000000 4.19000000
27480 1 27.21000000 63.82000000 4.18000000
27481 3 26.95000000 64.02000000 5.22000000
27482 3 27.65000000 64.74000000 3.79000000
27483 3 26.32000000 63.53000000 3.63000000
27484 1 28.22000000 61.82000000 3.01000000
27485 1 29.02000000 60.72000000 3.04000000
27486 6 29.72000000 60.52000000 4.64000000
27487 1 28.93000000 59.93000000 1.84000000
27488 4 29.57000000 58.77000000 1.34000000
27489 1 30.79000000 58.22000000 1.96000000
27490 3 30.56000000 57.24000000 2.37000000
27491 3 31.54000000 58.12000000 1.17000000
27492 3 31.25000000 58.79000000 2.76000000
27493 1 28.98000000 58.60000000 0.04000000
27494 1 29.06000000 57.40000000 74.34000000
27495 1 28.39000000 57.47000000 73.12000000
27496 1 28.74000000 56.31000000 72.34000000
27497 1 29.61000000 55.58000000 73.13000000
27498 4 29.75000000 56.19000000 74.34000000
27499 1 29.84000000 55.42000000 0.31000000
27500 3 30.73000000 55.60000000 0.91000000
27501 3 28.90000000 55.53000000 0.85000000
27502 3 29.85000000 54.38000000 75.28000000
27503 1 30.26000000 54.55000000 72.42000000
27504 1 29.86000000 54.44000000 71.13000000
27505 6 28.57000000 55.57000000 70.70000000
27506 1 30.53000000 53.38000000 70.37000000
27507 1 31.47000000 52.81000000 71.10000000
27508 6 31.48000000 53.33000000 72.86000000
27509 3 31.91000000 51.84000000 70.84000000
27510 1 30.36000000 53.06000000 68.87000000
27511 3 30.34000000 53.99000000 68.30000000
27512 3 31.19000000 52.48000000 68.46000000
27513 3 29.45000000 52.47000000 68.75000000
27514 1 27.45000000 58.69000000 72.66000000
27515 1 27.28000000 59.70000000 73.66000000
27516 1 28.08000000 59.64000000 75.10000000
27517 1 28.03000000 60.45000000 0.99000000
27518 6 27.19000000 61.90000000 1.56000000
27519 4 26.41000000 60.78000000 73.36000000
27520 1 25.81000000 60.75000000 72.16000000
27521 1 26.09000000 59.81000000 71.21000000
27522 4 26.86000000 58.75000000 71.38000000
27523 1 25.49000000 60.27000000 69.90000000
27524 1 24.81000000 61.43000000 70.08000000
27525 1 24.90000000 61.83000000 71.49000000
27526 5 24.11000000 62.59000000 72.08000000
27527 1 24.41000000 62.24000000 69.05000000
27528 3 23.84000000 63.14000000 69.29000000
27529 1 24.69000000 61.82000000 67.76000000
27530 3 24.28000000 62.37000000 66.92000000
27531 1 25.41000000 60.67000000 67.46000000
27532 3 26.00000000 60.50000000 66.56000000
27533 1 25.81000000 59.94000000 68.59000000
27534 3 26.54000000 59.17000000 68.36000000
27535 2 20.34000000 0.78000000 59.55000000
27536 1 20.30000000 1.53000000 60.69000000
27537 1 19.59000000 1.06000000 61.77000000
27538 3 18.96000000 0.18000000 61.71000000
27539 1 19.44000000 1.89000000 62.83000000
27540 1 18.48000000 1.79000000 64.00000000
27541 1 17.88000000 0.63000000 64.28000000
